江西频道,#genre#
重庆卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226638/51813388.smil
甘肃卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221227039/87447727.smil
海南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226933/70442779.smil
四川卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226693/51813384.smil
山西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225551/iptv7966.smil
贵州卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226833/59814738.smil
青海卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225589/iptv7985.smil
陕西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225755/iptv101726.smil
内蒙古卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225591/iptv7986.smil
新疆卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225550/iptv61197.smil
兵团卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225753/iptv101723.smil
河北卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226821/59781859.smil
厦门卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226982/85722609.smil
三沙卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226984/85722645.smil

卫视频道,#genre#
上海卫视,http://223.151.51.74:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://175.10.228.184:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://175.10.228.184:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://124.228.160.211:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://223.159.8.103:8099/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
上海卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://124.228.160.211:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://175.10.228.184:8081/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://175.10.228.184:8081/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://223.159.8.103:8099/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://222.241.154.37:9901/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://124.228.160.211:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://175.10.228.184:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://175.10.228.184:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://223.159.8.103:8099/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://175.10.228.184:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://175.10.228.184:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.151.51.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://124.228.160.211:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://175.10.228.184:8081/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://175.10.228.184:8081/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.159.8.103:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://175.10.228.184:8081/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://175.10.228.184:8081/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://175.10.228.184:8081/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://175.10.228.184:8081/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://124.228.160.211:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.159.8.103:8099/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://175.10.228.184:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://124.228.160.211:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://175.10.228.184:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://42.48.17.188:9901/tsfile/live/37228_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://223.159.8.103:8099/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://223.151.51.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://175.10.228.184:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://175.10.228.184:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.159.8.103:8099/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://175.10.228.184:8081/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://175.10.228.184:8081/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.151.51.74:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.241.154.37:9901/tsfile/live/23031_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://175.10.228.184:8081/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://124.228.160.211:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://175.10.228.184:8081/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.241.154.37:9901/tsfile/live/23031_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.159.8.103:8099/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://175.10.228.184:8081/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://175.10.228.184:8081/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.228.160.211:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://223.159.8.103:8099/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://175.10.228.184:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://175.10.228.184:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.228.160.211:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://223.159.8.103:8099/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://223.151.51.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.228.160.211:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://175.10.228.184:8081/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://175.10.228.184:8081/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://223.159.8.103:8099/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://223.151.51.74:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://175.10.228.184:8081/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://175.10.228.184:8081/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://124.228.160.211:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://223.159.8.103:8099/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://222.241.154.37:9901/tsfile/live/23039_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://175.10.228.184:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://175.10.228.184:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://223.151.51.74:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://124.228.160.211:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://42.48.17.188:9901/tsfile/live/37225_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://175.10.228.184:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://175.10.228.184:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://223.159.8.103:8099/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://223.151.51.74:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://124.228.160.211:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://175.10.228.184:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://175.10.228.184:8081/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://223.159.8.103:8099/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://124.228.160.211:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://175.10.228.184:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://175.10.228.184:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://223.159.8.103:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://175.10.228.184:8081/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://124.228.160.211:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://42.48.17.188:9901/tsfile/live/37226_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://175.10.228.184:8081/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://223.159.8.103:8099/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://222.241.154.37:9901/tsfile/live/23044_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://223.151.51.74:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://175.10.228.184:8081/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://175.10.228.184:8081/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://124.228.160.211:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://223.159.8.103:8099/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://222.241.154.37:9901/tsfile/live/23028_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://175.10.228.184:8081/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://42.48.17.188:9901/tsfile/live/37227_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://124.228.160.211:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://175.10.228.184:8081/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://223.151.51.74:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.228.160.211:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://175.10.228.184:8081/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://175.10.228.184:8081/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://223.159.8.103:8099/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://222.241.154.37:9901/tsfile/live/23035_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://223.151.51.74:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://175.10.228.184:8081/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://175.10.228.184:8081/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.228.160.211:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://223.159.8.103:8099/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://223.151.51.74:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://175.10.228.184:8081/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://124.228.160.211:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://175.10.228.184:8081/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://42.48.17.188:9901/tsfile/live/37216_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://223.159.8.103:8099/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://175.10.228.184:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://175.10.228.184:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://223.151.51.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://124.228.160.211:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://175.10.228.184:8081/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://175.10.228.184:8081/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://223.159.8.103:8099/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://175.10.228.184:8081/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://175.10.228.184:8081/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://124.228.160.211:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://223.159.8.103:8099/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://222.241.154.37:9901/tsfile/live/23036_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://124.228.160.211:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://175.10.228.184:8081/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://175.10.228.184:8081/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://223.159.8.103:8099/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://223.151.51.74:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://175.10.228.184:8081/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://175.10.228.184:8081/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://124.228.160.211:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://223.159.8.103:8099/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://222.241.154.37:9901/tsfile/live/23048_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://223.159.8.103:8099/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://223.151.51.74:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://175.10.228.184:8081/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://175.10.228.184:8081/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://124.228.160.211:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://223.159.8.103:8099/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8?key=txiptv&playlive=1&authid=0




北京卫视,http://150.255.171.148:4022/rtp/239.254.96.84:7656
北京卫视,http://60.220.167.209:8085/rtp/226.0.2.177:9328
北京卫视,http://27.10.79.78:8007/udp/225.0.4.78:7980
北京卫视,http://1.196.154.231:2000/rtp/239.16.20.76:10760
北京卫视,http://125.34.22.194:8888/rtp/239.3.1.241:8000
湖南卫视,http://27.10.79.78:8007/udp/225.0.4.75:7980
湖南卫视,http://1.196.154.231:2000/rtp/239.16.20.72:10720
湖南卫视,http://125.34.22.194:8888/rtp/239.3.1.132:8012
湖南卫视,http://27.11.57.157:8004/udp/225.0.4.75:7980
湖南卫视,http://150.255.171.148:4022/rtp/239.254.96.85:7664
东方卫视,http://27.10.79.78:8007/udp/225.0.4.80:7980
东方卫视,http://1.196.154.231:2000/rtp/239.16.20.73:10730
东方卫视,http://125.34.22.194:8888/rtp/239.3.1.136:8032
东方卫视,http://122.234.63.230:8888/rtp/233.50.201.125:5140
东方卫视,http://150.255.171.148:4022/rtp/239.254.96.90:7704
四川卫视,http://111.175.28.185:8888/rtp/239.69.1.169:10650
四川卫视,http://1.196.154.231:2000/rtp/239.16.20.86:10860
四川卫视,http://122.234.63.230:8888/rtp/233.50.201.139:5140
四川卫视,http://60.220.167.209:8085/rtp/226.0.2.179:9344
天津卫视,http://150.255.171.148:4022/rtp/239.254.96.183:7364
天津卫视,http://1.196.154.231:2000/rtp/239.16.20.96:10960
天津卫视,http://119.4.229.222:8888/udp/239.93.0.167:5140
天津卫视,http://122.234.63.230:8888/rtp/233.50.201.104:5140
天津卫视,http://125.34.22.194:8888/rtp/239.3.1.141:1234
安徽卫视,http://1.196.154.231:2000/rtp/239.16.20.75:10750
安徽卫视,http://125.34.22.194:8888/rtp/239.3.1.211:8064
安徽卫视,http://150.255.171.148:4022/rtp/239.254.96.133:7064
安徽卫视,http://119.4.229.222:8888/udp/239.93.1.106:5140
安徽卫视,http://27.10.79.78:8007/udp/225.0.4.133:7980
山东卫视,http://119.4.229.222:8888/udp/239.93.0.168:5140
山东卫视,http://150.255.171.148:4022/rtp/239.254.96.131:7052
山东卫视,http://1.196.154.231:2000/rtp/239.16.20.80:10800
山东卫视,http://125.34.22.194:8888/rtp/239.3.1.209:8052
山东卫视,http://27.10.79.78:8007/udp/225.0.4.199:7980
广东卫视,http://27.10.79.78:8007/udp/225.0.4.84:7980
广东卫视,http://1.196.154.231:2000/rtp/239.16.20.98:10980
广东卫视,http://27.11.57.157:8004/udp/225.0.4.84:7980
广东卫视,http://119.4.229.222:8888/udp/239.93.0.181:5140
广东卫视,http://125.34.22.194:8888/rtp/239.3.1.142:8048
广西卫视,http://111.175.28.185:8888/rtp/239.69.1.191:10788
广西卫视,http://119.4.229.222:8888/udp/239.93.42.46:5140
广西卫视,http://182.138.86.199:9999/udp/239.93.42.46:5140
广西卫视,http://1.196.154.231:2000/rtp/239.16.20.84:10840
广西卫视,http://59.174.225.178:8880/rtp/239.69.1.191:10788
江苏卫视,http://27.10.79.78:8007/udp/225.0.4.79:7980
江苏卫视,http://125.34.22.194:8888/rtp/239.3.1.135:8028
江苏卫视,http://150.255.171.148:4022/rtp/239.254.96.88:7688
江苏卫视,http://119.4.229.222:8888/udp/239.93.0.89:5140
江苏卫视,http://1.196.154.231:2000/rtp/239.16.20.74:10740
江西卫视,http://119.4.229.222:8888/udp/239.93.0.134:5140
江西卫视,http://150.255.171.148:4022/rtp/239.254.96.61:7472
江西卫视,http://1.196.154.231:2000/rtp/239.16.20.89:10890
江西卫视,http://122.234.63.230:8888/rtp/233.50.201.145:5140
江西卫视,http://125.34.22.194:8888/rtp/239.3.1.123:8164
河北卫视,http://1.196.154.231:2000/rtp/239.16.20.88:10880
河北卫视,http://27.10.79.78:8007/udp/225.0.4.174:7980
河北卫视,http://125.34.22.194:8888/rtp/239.3.1.148:8072
河北卫视,http://122.234.63.230:8888/rtp/233.50.201.140:5140
河北卫视,http://150.255.171.148:4022/rtp/239.254.96.181:7072
河南卫视,http://111.175.28.185:8888/rtp/239.69.1.168:10644
河南卫视,http://1.196.154.231:2000/rtp/239.16.20.21:10210
河南卫视,http://122.234.63.230:8888/rtp/233.50.201.144:5140
浙江卫视,http://27.11.57.157:8004/udp/225.0.4.81:7980
浙江卫视,http://125.34.22.194:8888/rtp/239.3.1.137:8036
浙江卫视,http://1.196.154.231:2000/rtp/239.16.20.71:10710
浙江卫视,http://150.255.171.148:4022/rtp/239.254.96.89:7696
浙江卫视,http://27.10.79.78:8007/udp/225.0.4.81:7980
海南卫视,http://1.196.154.231:2000/rtp/239.16.20.97:10970
海南卫视,http://111.175.28.185:8888/rtp/239.69.1.151:10542
海南卫视,http://58.37.82.140:56789/udp/239.45.1.81:5140
海南卫视,http://59.174.225.178:8880/rtp/239.69.1.151:10542
海南卫视,http://150.255.171.148:4022/rtp/239.254.96.179:7154
深圳卫视,http://125.34.22.194:8888/rtp/239.3.1.134:8020
深圳卫视,http://150.255.171.148:4022/rtp/239.254.96.87:7020
深圳卫视,http://119.4.229.222:8888/udp/239.93.0.182:5140
深圳卫视,http://1.196.154.231:2000/rtp/239.16.20.77:10770
深圳卫视,http://122.234.63.230:8888/rtp/233.50.201.101:5140
湖北卫视,http://150.255.171.148:4022/rtp/239.254.96.91:7712
湖北卫视,http://1.196.154.231:2000/rtp/239.16.20.87:10870
湖北卫视,http://122.234.63.230:8888/rtp/233.50.201.114:5140
湖北卫视,http://119.4.229.222:8888/udp/239.93.0.250:5140
湖北卫视,http://125.34.22.194:8888/rtp/239.3.1.138:8044
山西卫视,http://1.70.35.154:8085/udp/239.1.1.1:8001
东南卫视,http://119.4.229.222:8888/udp/239.93.0.42:5140
东南卫视,http://125.34.22.194:8888/rtp/239.3.1.156:8148
东南卫视,http://122.234.63.230:8888/rtp/233.50.201.146:5140
东南卫视,http://150.255.171.148:4022/rtp/239.254.96.189:8172
东南卫视,http://1.196.154.231:2000/rtp/239.16.20.82:10820
贵州卫视,http://125.34.22.194:8888/rtp/239.3.1.149:8076
贵州卫视,http://150.255.171.148:4022/rtp/239.254.96.182:7076
贵州卫视,http://122.234.63.230:8888/rtp/233.50.201.142:5140
贵州卫视,http://1.196.154.231:2000/rtp/239.16.20.81:10810
贵州卫视,http://119.4.229.222:8888/udp/239.93.0.131:5140
辽宁卫视,http://125.34.22.194:8888/rtp/239.3.1.210:8056
辽宁卫视,http://150.255.171.148:4022/rtp/239.254.96.132:7056
辽宁卫视,http://119.4.229.222:8888/udp/239.93.1.108:5140
辽宁卫视,http://27.10.79.78:8007/udp/225.0.4.98:7980
辽宁卫视,http://1.196.154.231:2000/rtp/239.16.20.95:10950
重庆卫视,http://27.10.79.78:8007/udp/225.0.4.187:7980
重庆卫视,http://1.196.154.231:2000/rtp/239.16.20.79:10790
重庆卫视,http://150.255.171.148:4022/rtp/239.254.96.60:7464
重庆卫视,http://122.234.63.230:8888/rtp/233.50.201.143:5140
重庆卫视,http://125.34.22.194:8888/rtp/239.3.1.122:8160
黑龙江卫视,http://1.196.154.231:2000/rtp/239.16.20.99:10990
黑龙江卫视,http://119.4.229.222:8888/udp/239.93.0.183:5140
黑龙江卫视,http://122.234.63.230:8888/rtp/233.50.201.115:5140
黑龙江卫视,http://150.255.171.148:4022/rtp/239.254.96.86:7672
黑龙江卫视,http://125.34.22.194:8888/rtp/239.3.1.133:8016
陕西卫视,http://1.196.154.231:2000/rtp/239.16.20.83:10830
甘肃卫视,http://182.138.86.199:9999/udp/239.93.0.81:5140
甘肃卫视,http://119.4.229.222:8888/udp/239.93.0.81:5140
甘肃卫视,http://1.196.154.231:2000/rtp/239.16.20.102:11020
甘肃卫视,http://119.4.54.112:8848/udp/239.93.0.81:5140
吉林卫视,http://111.175.28.185:8888/rtp/239.69.1.212:10914
吉林卫视,http://150.255.171.148:4022/rtp/239.254.96.65:7504
吉林卫视,http://1.196.154.231:2000/rtp/239.16.20.94:10940
吉林卫视,http://119.4.229.222:8888/udp/239.93.0.248:5140
吉林卫视,http://125.34.22.194:8888/rtp/239.3.1.240:8172
云南卫视,http://42.227.132.82:8089/rtp/225.1.4.152:1307
云南卫视,http://119.4.54.112:8848/udp/239.93.1.174:5140
云南卫视,http://1.196.154.231:2000/rtp/239.16.20.85:10850
云南卫视,http://119.4.229.222:8888/udp/239.93.1.174:5140
三沙卫视,http://150.255.171.148:4022/rtp/239.254.96.184:7158
青海卫视,http://1.196.154.231:2000/rtp/239.16.20.101:11010
康巴卫视,http://119.4.54.112:8848/udp/239.93.0.41:5140
康巴卫视,http://182.138.86.199:9999/udp/239.93.0.41:5140
康巴卫视,http://119.4.229.222:8888/udp/239.93.0.41:5140




少儿动画,#genre#      
金鹰纪实,rtsp://115.153.254.81/PLTV/88888888/224/3221226823/59781863.smil


优优宝贝,rtsp://115.153.254.81/PLTV/88888888/224/3221227050/86502131.smil

